R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
    7.41    8.92 0.52011D-08  0  0  0.01165  272.51  268.90 0.14202D+15  2.173   60.851   60.275   43.104   77.966    7.41    7.41    7.41
    7.73    9.31 0.49855D-08  0  0  0.01168  272.48  268.95 0.14101D+15  2.173   58.317   57.741   40.565   75.434    7.73    7.73    7.73
    8.05    9.70 0.47870D-08  0  0  0.01170  272.45  268.98 0.14005D+15  2.174   55.985   55.409   38.228   73.105    8.05    8.05    8.05
    8.37   10.09 0.46039D-08  0  0  0.01173  272.41  269.02 0.13912D+15  2.174   53.833   53.257   36.071   70.955    8.37    8.37    8.37
    8.69   10.48 0.44343D-08  0  0  0.01176  272.38  269.06 0.13823D+15  2.174   51.840   51.264   34.073   68.965    8.69    8.69    8.69
    9.02   10.86 0.42768D-08  0  0  0.01179  272.35  269.09 0.13737D+15  2.174   49.990   49.414   32.218   67.117    9.02    9.02    9.02
    9.34   11.25 0.41302D-08  0  0  0.01181  272.31  269.12 0.13654D+15  2.175   48.267   47.691   30.490   65.397    9.34    9.34    9.34
    9.66   11.64 0.39933D-08  0  0  0.01184  272.28  269.15 0.13574D+15  2.175   46.659   46.083   28.877   63.791    9.66    9.66    9.66
    9.98   12.03 0.38653D-08  0  0  0.01187  272.25  269.18 0.13496D+15  2.175   45.154   44.579   27.368   62.289    9.98    9.98    9.98
   10.30   12.42 0.37453D-08  0  0  0.01190  272.22  269.20 0.13421D+15  2.176   43.744   43.168   25.953   60.881   10.30   10.30   10.30
   10.63   12.80 0.36325D-08  0  0  0.01193  272.18  269.23 0.13348D+15  2.176   42.419   41.844   24.623   59.559   10.63   10.63   10.63
   10.95   13.19 0.35264D-08  0  0  0.01195  272.15  269.25 0.13277D+15  2.176   41.172   40.597   23.371   58.315   10.95   10.95   10.95
   11.27   13.58 0.34264D-08  0  0  0.01198  272.12  269.27 0.13208D+15  2.176   39.997   39.421   22.191   57.141   11.27   11.27   11.27
   11.59   13.97 0.33319D-08  0  0  0.01201  272.09  269.29 0.13141D+15  2.177   38.886   38.311   21.075   56.034   11.59   11.59   11.59
   11.91   14.36 0.32425D-08  0  0  0.01204  272.05  269.31 0.13076D+15  2.177   37.836   37.261   20.020   54.986   11.91   11.91   11.91
   12.24   14.74 0.31578D-08  0  0  0.01207  272.02  269.33 0.13013D+15  2.177   36.841   36.266   19.020   53.993   12.24   12.24   12.24
   12.56   15.13 0.30775D-08  0  0  0.01210  271.99  269.35 0.12951D+15  2.178   35.897   35.321   18.071   53.052   12.56   12.56   12.56
   12.88   15.52 0.30012D-08  0  0  0.01213  271.95  269.37 0.12891D+15  2.178   35.000   34.425   17.169   52.157   12.88   12.88   12.88
   13.20   15.91 0.29286D-08  0  0  0.01216  271.92  269.38 0.12832D+15  2.178   34.147   33.572   16.311   51.307   13.20   13.20   13.20
   13.52   16.30 0.28595D-08  0  0  0.01219  271.89  269.40 0.12775D+15  2.178   33.334   32.759   15.494   50.497   13.52   13.52   13.52
   13.85   16.68 0.27935D-08  0  0  0.01222  271.85  269.41 0.12719D+15  2.179   32.559   31.984   14.714   49.724   13.85   13.85   13.85
   14.17   17.07 0.27306D-08  0  0  0.01224  271.82  269.42 0.12664D+15  2.179   31.820   31.245   13.969   48.987   14.17   14.17   14.17
   14.49   17.46 0.26705D-08  0  0  0.01227  271.79  269.44 0.12611D+15  2.179   31.113   30.538   13.258   48.283   14.49   14.49   14.49
   14.81   17.85 0.26130D-08  0  0  0.01230  271.75  269.45 0.12559D+15  2.180   30.437   29.862   12.577   47.610   14.81   14.81   14.81
   15.13   18.24 0.25579D-08  0  0  0.01233  271.72  269.46 0.12507D+15  2.180   29.790   29.215   11.925   46.965   15.13   15.13   15.13
   15.46   18.63 0.25051D-08  0  0  0.01236  271.69  269.47 0.12457D+15  2.180   29.170   28.595   11.300   46.347   15.46   15.46   15.46
   15.78   19.01 0.24545D-08  0  0  0.01239  271.65  269.48 0.12408D+15  2.180   28.575   28.000   10.700   45.755   15.78   15.78   15.78
   16.10   19.40 0.24059D-08  0  0  0.01243  271.62  269.49 0.12360D+15  2.181   28.004   27.429   10.124   45.186   16.10   16.10   16.10
   16.42   19.79 0.23592D-08  0  0  0.01246  271.59  269.49 0.12313D+15  2.181   27.455   26.880    9.570   44.640   16.42   16.42   16.42
   16.74   20.18 0.23143D-08  0  0  0.01249  271.55  269.50 0.12267D+15  2.181   26.927   26.353    9.037   44.115   16.74   16.74   16.74
   17.07   20.21 0.22711D-08  1  0  0.01252  271.52  269.51 0.12221D+15  2.182   26.420   25.845    8.730   43.810    9.85   14.41   16.47
   17.39   20.60 0.22296D-08  1  0  0.01255  271.48  269.51 0.12177D+15  2.182   25.931   25.356    8.621   43.700    9.87   14.34   16.79
   17.71   20.99 0.21895D-08  1  0  0.01258  271.45  269.52 0.12133D+15  2.182   25.459   24.885    8.514   43.593    9.89   14.27   17.12
   18.03   21.38 0.21508D-08  1  0  0.01261  271.42  269.52 0.12090D+15  2.182   25.005   24.431    8.410   43.487    9.91   14.20   17.45
   18.35   21.77 0.21135D-08  1  0  0.01264  271.38  269.53 0.12048D+15  2.183   24.567   23.992    8.307   43.383    9.93   14.14   17.77
   18.68   22.16 0.20775D-08  1  0  0.01267  271.35  269.53 0.12007D+15  2.183   24.143   23.569    8.207   43.282    9.95   14.08   18.10
   19.00   22.55 0.20427D-08  1  0  0.01271  271.31  269.53 0.11966D+15  2.183   23.734   23.160    8.108   43.182    9.97   14.03   18.43
   19.32   22.94 0.20091D-08  1  0  0.01274  271.28  269.54 0.11926D+15  2.184   23.339   22.765    8.011   43.084    9.99   13.98   18.75
   19.64   23.33 0.19766D-08  1  0  0.01277  271.25  269.54 0.11887D+15  2.184   22.957   22.383    7.916   42.988   10.00   13.93   19.08
   19.96   23.73 0.19451D-08  1  0  0.01280  271.21  269.54 0.11848D+15  2.184   22.587   22.013    7.822   42.893   10.02   13.89   19.41
   20.29   24.12 0.19146D-08  1  0  0.01283  271.18  269.54 0.11810D+15  2.184   22.228   21.654    7.730   42.800   10.04   13.84   19.74
   20.61   24.51 0.18851D-08  1  0  0.01287  271.14  269.54 0.11772D+15  2.185   21.881   21.307    7.639   42.709   10.06   13.80   20.06
   20.93   24.90 0.18565D-08  1  0  0.01290  271.11  269.54 0.11735D+15  2.185   21.545   20.971    7.550   42.619   10.07   13.77   20.39
   21.25   25.29 0.18287D-08  1  0  0.01293  271.07  269.54 0.11699D+15  2.185   21.218   20.645    7.463   42.531   10.09   13.73   20.72
   21.57   25.68 0.18018D-08  1  0  0.01296  271.04  269.54 0.11663D+15  2.186   20.902   20.328    7.376   42.444   10.11   13.70   21.05
   21.90   26.07 0.17757D-08  1  0  0.01300  271.01  269.54 0.11628D+15  2.186   20.595   20.021    7.291   42.359   10.12   13.67   21.37
   22.22   26.47 0.17503D-08  1  0  0.01303  270.97  269.54 0.11593D+15  2.186   20.296   19.723    7.208   42.274   10.14   13.64   21.70
   22.54   26.86 0.17256D-08  1  0  0.01306  270.94  269.54 0.11559D+15  2.187   20.006   19.433    7.125   42.191   10.16   13.61   22.03
   22.86   27.25 0.17017D-08  1  0  0.01310  270.90  269.54 0.11525D+15  2.187   19.725   19.151    7.044   42.110   10.17   13.58   22.36
   23.18   27.64 0.16784D-08  1  0  0.01313  270.87  269.54 0.11492D+15  2.187   19.451   18.877    6.964   42.029   10.19   13.56   22.69
   23.51   28.03 0.16558D-08  1  0  0.01317  270.83  269.53 0.11459D+15  2.187   19.185   18.611    6.885   41.950   10.20   13.53   23.02
   23.83   28.43 0.16337D-08  1  0  0.01320  270.80  269.53 0.11427D+15  2.188   18.925   18.352    6.808   41.872   10.22   13.51   23.34
   24.15   28.82 0.16123D-08  1  0  0.01323  270.76  269.53 0.11395D+15  2.188   18.673   18.100    6.731   41.794   10.23   13.49   23.67
   24.47   29.21 0.15914D-08  1  0  0.01327  270.73  269.52 0.11363D+15  2.188   18.428   17.854    6.655   41.718   10.25   13.47   24.00
   24.79   29.60 0.15710D-08  1  0  0.01330  270.69  269.52 0.11332D+15  2.189   18.188   17.615    6.581   41.643   10.26   13.45   24.33
   25.12   29.99 0.15512D-08  1  0  0.01334  270.66  269.51 0.11301D+15  2.189   17.955   17.382    6.507   41.569   10.27   13.43   24.66
   25.44   30.39 0.15319D-08  1  0  0.01337  270.62  269.51 0.11271D+15  2.189   17.728   17.155    6.434   41.496   10.29   13.41   24.99
   25.76   30.78 0.15131D-08  1  0  0.01341  270.59  269.50 0.11241D+15  2.190   17.506   16.933    6.362   41.424   10.30   13.39   25.32
   26.08   31.17 0.14947D-08  1  0  0.01344  270.55  269.50 0.11212D+15  2.190   17.290   16.717    6.291   41.353   10.31   13.38   25.65
   26.40   31.56 0.14768D-08  1  0  0.01348  270.52  269.49 0.11182D+15  2.190   17.080   16.507    6.221   41.283   10.33   13.36   25.98
   26.73   31.96 0.14593D-08  1  0  0.01351  270.48  269.49 0.11154D+15  2.190   16.874   16.301    6.152   41.213   10.34   13.35   26.31
   27.05   32.35 0.14422D-08  1  0  0.01355  270.44  269.48 0.11125D+15  2.191   16.673   16.100    6.083   41.145   10.35   13.34   26.64
   27.37   32.74 0.14256D-08  1  0  0.01358  270.41  269.48 0.11097D+15  2.191   16.477   15.904    6.016   41.077   10.37   13.32   26.97
   27.69   33.14 0.14093D-08  1  0  0.01362  270.37  269.47 0.11069D+15  2.191   16.285   15.713    5.949   41.010   10.38   13.31   27.30
   28.01   33.53 0.13934D-08  1  0  0.01366  270.34  269.46 0.11042D+15  2.192   16.098   15.525    5.883   40.944   10.39   13.30   27.63
   28.34   33.92 0.13778D-08  1  0  0.01369  270.30  269.45 0.11015D+15  2.192   15.915   15.343    5.817   40.878   10.40   13.29   27.96
   28.66   34.32 0.13626D-08  1  0  0.01373  270.27  269.45 0.10988D+15  2.192   15.736   15.164    5.753   40.813   10.42   13.28   28.29
   28.98   34.71 0.13478D-08  1  0  0.01377  270.23  269.44 0.10961D+15  2.193   15.561   14.989    5.689   40.749   10.43   13.27   28.62
   29.30   35.10 0.13332D-08  1  0  0.01380  270.19  269.43 0.10935D+15  2.193   15.390   14.818    5.625   40.686   10.44   13.26   28.95
   29.62   35.50 0.13190D-08  1  0  0.01384  270.16  269.42 0.10909D+15  2.193   15.223   14.651    5.563   40.624   10.45   13.25   29.28
   29.95   35.89 0.13051D-08  1  0  0.01388  270.12  269.41 0.10884D+15  2.194   15.059   14.487    5.500   40.562   10.46   13.24   29.61
   30.27   36.28 0.12915D-08  1  0  0.01391  270.09  269.41 0.10858D+15  2.194   14.899   14.327    5.439   40.500   10.47   13.23   29.94
   30.59   36.68 0.12781D-08  1  0  0.01395  270.05  269.40 0.10833D+15  2.194   14.742   14.170    5.378   40.440   10.49   13.23   30.27
   30.91   37.07 0.12651D-08  1  0  0.01399  270.01  269.39 0.10808D+15  2.194   14.589   14.017    5.318   40.380   10.50   13.22   30.61
   31.23   37.46 0.12523D-08  1  0  0.01403  269.98  269.38 0.10784D+15  2.195   14.438   13.866    5.258   40.320   10.51   13.21   30.94
   31.56   37.86 0.12398D-08  1  0  0.01407  269.94  269.37 0.10759D+15  2.195   14.291   13.719    5.199   40.262   10.52   13.21   31.27
   31.88   38.25 0.12275D-08  1  0  0.01411  269.90  269.36 0.10735D+15  2.195   14.147   13.575    5.141   40.203   10.53   13.20   31.60
   32.20   38.65 0.12155D-08  1  0  0.01414  269.87  269.35 0.10712D+15  2.196   14.005   13.433    5.083   40.146   10.54   13.20   31.93
   32.52   39.04 0.12037D-08  1  0  0.01418  269.83  269.34 0.10688D+15  2.196   13.866   13.294    5.025   40.088   10.55   13.19   32.27
   32.84   39.44 0.11922D-08  1  0  0.01422  269.80  269.33 0.10665D+15  2.196   13.730   13.159    4.968   40.032   10.56   13.19   32.60
   33.17   39.83 0.11808D-08  1  0  0.01426  269.76  269.32 0.10642D+15  2.197   13.597   13.025    4.912   39.976   10.57   13.18   32.93
   33.49   40.23 0.11697D-08  1  0  0.01430  269.72  269.30 0.10619D+15  2.197   13.466   12.894    4.856   39.920   10.58   13.18   33.26
   33.81   40.62 0.11588D-08  1  0  0.01434  269.69  269.29 0.10596D+15  2.197   13.338   12.766    4.801   39.865   10.59   13.17   33.60
   34.13   41.01 0.11481D-08  1  0  0.01438  269.65  269.28 0.10574D+15  2.198   13.212   12.640    4.746   39.811   10.60   13.17   33.93
   34.45   41.41 0.11376D-08  1  0  0.01442  269.61  269.27 0.10552D+15  2.198   13.088   12.517    4.691   39.756   10.61   13.17   34.26
   34.78   41.81 0.11273D-08  1  0  0.01446  269.57  269.26 0.10530D+15  2.198   12.967   12.396    4.637   39.703   10.62   13.16   34.60
   35.10   42.20 0.11172D-08  1  0  0.01450  269.54  269.25 0.10508D+15  2.199   12.848   12.277    4.583   39.650   10.63   13.16   34.93
   35.42   42.60 0.11073D-08  1  0  0.01454  269.50  269.23 0.10487D+15  2.199   12.731   12.160    4.530   39.597   10.64   13.16   35.27
   35.74   42.99 0.10975D-08  1  0  0.01458  269.46  269.22 0.10466D+15  2.199   12.616   12.045    4.477   39.545   10.65   13.16   35.60
   36.06   43.39 0.10880D-08  1  0  0.01462  269.43  269.21 0.10444D+15  2.199   12.503   11.932    4.425   39.493   10.66   13.15   35.94
   36.39   43.78 0.10786D-08  1  0  0.01466  269.39  269.20 0.10424D+15  2.200   12.393   11.822    4.373   39.441   10.67   13.15   36.27
   36.71   44.18 0.10693D-08  1  0  0.01471  269.35  269.18 0.10403D+15  2.200   12.284   11.713    4.321   39.390   10.68   13.15   36.61
   37.03   44.58 0.10603D-08  1  0  0.01475  269.31  269.17 0.10382D+15  2.200   12.177   11.606    4.270   39.340   10.69   13.15   36.94
   37.35   44.97 0.10513D-08  1  0  0.01479  269.28  269.16 0.10362D+15  2.201   12.072   11.501    4.219   39.290   10.70   13.15   37.28
   37.67   45.37 0.10426D-08  1  0  0.01483  269.24  269.14 0.10342D+15  2.201   11.969   11.398    4.168   39.240   10.70   13.15   37.61
   38.00   45.77 0.10339D-08  1  0  0.01487  269.20  269.13 0.10322D+15  2.201   11.867   11.296    4.118   39.190   10.71   13.15   37.95
   38.32   46.16 0.10255D-08  1  0  0.01492  269.16  269.11 0.10302D+15  2.202   11.767   11.197    4.068   39.141   10.72   13.15   38.29
   38.64   46.56 0.10171D-08  1  0  0.01496  269.13  269.10 0.10283D+15  2.202   11.669   11.098    4.019   39.093   10.73   13.15   38.62
   38.96   46.96 0.10089D-08  1  0  0.01500  269.09  269.09 0.10263D+15  2.202   11.572   11.002    3.970   39.044   10.74   13.14   38.96
   39.28   47.35 0.10009D-08  1  0  0.01505  269.05  269.07 0.10244D+15  2.203   11.477   10.907    3.921   38.996   10.75   13.14   39.28
   39.61   47.73 0.99294D-09  1  0  0.01509  269.01  269.06 0.10225D+15  2.203   11.384   10.814    3.872   38.948   10.76   13.14   39.61
   39.93   48.12 0.98514D-09  1  0  0.01513  268.97  269.04 0.10206D+15  2.203   11.292   10.722    3.824   38.901   10.76   13.14   39.93
   40.25   48.51 0.97746D-09  1  0  0.01518  268.94  269.03 0.10187D+15  2.204   11.201   10.631    3.776   38.854   10.77   13.14   40.25
   40.57   48.90 0.96991D-09  1  0  0.01522  268.90  269.01 0.10169D+15  2.204   11.112   10.542    3.729   38.807   10.78   13.15   40.57
   40.89   49.29 0.96247D-09  1  0  0.01527  268.86  269.00 0.10150D+15  2.204   11.025   10.455    3.681   38.761   10.79   13.15   40.89
   41.22   49.67 0.95515D-09  1  0  0.01531  268.82  268.98 0.10132D+15  2.205   10.938   10.368    3.634   38.715   10.80   13.15   41.22
   41.54   50.06 0.94794D-09  1  0  0.01536  268.78  268.97 0.10114D+15  2.205   10.853   10.283    3.587   38.669   10.81   13.15   41.54
   41.86   50.45 0.94085D-09  1  0  0.01540  268.74  268.95 0.10096D+15  2.205   10.770   10.200    3.541   38.624   10.81   13.15   41.86
   42.18   50.84 0.93386D-09  1  0  0.01545  268.70  268.93 0.10079D+15  2.206   10.687   10.118    3.495   38.579   10.82   13.15   42.18
   42.50   51.23 0.92698D-09  1  0  0.01549  268.67  268.92 0.10061D+15  2.206   10.606   10.036    3.449   38.534   10.83   13.15   42.50
   42.83   51.61 0.92020D-09  1  0  0.01554  268.63  268.90 0.10043D+15  2.206   10.526    9.957    3.403   38.489   10.84   13.15   42.83
   43.15   52.00 0.91352D-09  1  0  0.01558  268.59  268.89 0.10026D+15  2.207   10.448    9.878    3.358   38.445   10.84   13.15   43.15
   43.47   52.39 0.90694D-09  1  0  0.01563  268.55  268.87 0.10009D+15  2.207   10.370    9.800    3.312   38.401   10.85   13.15   43.47
   43.79   52.78 0.90046D-09  1  0  0.01568  268.51  268.85 0.99919D+14  2.207   10.294    9.724    3.268   38.357   10.86   13.16   43.79
   44.11   53.17 0.89408D-09  1  0  0.01572  268.47  268.83 0.99751D+14  2.208   10.218    9.649    3.223   38.313   10.87   13.16   44.11
   44.44   53.55 0.88778D-09  1  0  0.01577  268.43  268.82 0.99583D+14  2.208   10.144    9.575    3.178   38.270   10.87   13.16   44.44
   44.76   53.94 0.88158D-09  1  0  0.01582  268.39  268.80 0.99417D+14  2.208   10.071    9.502    3.134   38.227   10.88   13.16   44.76
   45.08   54.33 0.87546D-09  1  0  0.01587  268.35  268.78 0.99253D+14  2.209    9.999    9.429    3.090   38.184   10.89   13.16   45.08
   45.40   54.72 0.86944D-09  1  0  0.01591  268.31  268.77 0.99089D+14  2.209    9.927    9.358    3.046   38.142   10.90   13.17   45.40
   45.72   55.11 0.86349D-09  1  0  0.01596  268.28  268.75 0.98928D+14  2.209    9.857    9.288    3.003   38.099   10.90   13.17   45.72
   46.05   55.49 0.85763D-09  1  0  0.01601  268.24  268.73 0.98767D+14  2.210    9.788    9.219    2.959   38.057   10.91   13.17   46.05
   46.37   55.88 0.85186D-09  1  0  0.01606  268.20  268.71 0.98608D+14  2.210    9.720    9.151    2.916   38.015   10.92   13.17   46.37
   46.69   56.27 0.84616D-09  1  0  0.01611  268.16  268.69 0.98450D+14  2.210    9.653    9.084    2.873   37.974   10.93   13.18   46.69
   47.01   56.66 0.84054D-09  1  0  0.01616  268.12  268.68 0.98293D+14  2.211    9.586    9.018    2.830   37.932   10.93   13.18   47.01
   47.33   57.05 0.83499D-09  1  0  0.01621  268.08  268.66 0.98138D+14  2.211    9.521    8.952    2.787   37.891   10.94   13.18   47.33
   47.66   57.44 0.82952D-09  1  0  0.01626  268.04  268.64 0.97984D+14  2.211    9.456    8.888    2.745   37.850   10.95   13.18   47.66
   47.98   57.82 0.82413D-09  1  0  0.01631  268.00  268.62 0.97831D+14  2.212    9.393    8.824    2.703   37.809   10.95   13.19   47.98
   48.30   58.21 0.81880D-09  1  0  0.01636  267.96  268.60 0.97679D+14  2.212    9.330    8.761    2.661   37.769   10.96   13.19   48.30
   48.62   58.60 0.81355D-09  1  0  0.01641  267.92  268.58 0.97529D+14  2.213    9.268    8.699    2.619   37.728   10.97   13.19   48.62
   48.94   58.99 0.80837D-09  1  0  0.01646  267.88  268.56 0.97380D+14  2.213    9.207    8.638    2.577   37.688   10.97   13.20   48.94
   49.27   59.38 0.80325D-09  1  0  0.01651  267.84  268.54 0.97232D+14  2.213    9.146    8.578    2.535   37.648   10.98   13.20   49.27
   49.59   59.76 0.79820D-09  1  0  0.01656  267.80  268.52 0.97085D+14  2.214    9.086    8.518    2.494   37.608   10.99   13.20   49.59
   49.91   60.15 0.79322D-09  1  0  0.01662  267.75  268.50 0.96939D+14  2.214    9.028    8.460    2.453   37.569   10.99   13.20   49.91
   50.23   60.54 0.78830D-09  1  0  0.01667  267.71  268.48 0.96795D+14  2.214    8.969    8.402    2.412   37.529   11.00   13.21   50.23
   50.55   60.93 0.78344D-09  1  0  0.01672  267.67  268.47 0.96651D+14  2.215    8.912    8.344    2.371   37.490   11.01   13.21   50.55
   50.88   61.32 0.77864D-09  1  0  0.01677  267.63  268.45 0.96509D+14  2.215    8.855    8.288    2.330   37.451   11.01   13.21   50.88
   51.20   61.70 0.77391D-09  1  0  0.01683  267.59  268.42 0.96368D+14  2.215    8.799    8.232    2.289   37.412   11.02   13.22   51.20
   51.52   62.09 0.76923D-09  1  0  0.01688  267.55  268.40 0.96228D+14  2.216    8.744    8.177    2.249   37.373   11.03   13.22   51.52
   51.84   62.48 0.76461D-09  1  0  0.01693  267.51  268.38 0.96090D+14  2.216    8.690    8.122    2.209   37.334   11.03   13.23   51.84
   52.16   62.87 0.76005D-09  1  0  0.01699  267.47  268.36 0.95952D+14  2.216    8.636    8.068    2.168   37.296   11.04   13.23   52.16
   52.49   63.26 0.75555D-09  1  0  0.01704  267.43  268.34 0.95815D+14  2.217    8.582    8.015    2.128   37.258   11.04   13.23   52.49
   52.81   63.64 0.75110D-09  1  0  0.01710  267.39  268.32 0.95680D+14  2.217    8.530    7.962    2.088   37.220   11.05   13.24   52.81
   53.13   64.03 0.74670D-09  1  0  0.01715  267.34  268.30 0.95546D+14  2.217    8.478    7.911    2.048   37.182   11.06   13.24   53.13
   53.45   64.42 0.74236D-09  1  0  0.01721  267.30  268.28 0.95412D+14  2.218    8.426    7.859    2.009   37.144   11.06   13.24   53.45
   53.77   64.81 0.73806D-09  1  0  0.01727  267.26  268.26 0.95280D+14  2.218    8.376    7.809    1.969   37.106   11.07   13.25   53.77
   54.10   65.20 0.73382D-09  1  0  0.01732  267.22  268.24 0.95149D+14  2.219    8.326    7.759    1.930   37.068   11.08   13.25   54.10
   54.42   65.58 0.72963D-09  1  0  0.01738  267.18  268.22 0.95019D+14  2.219    8.276    7.709    1.890   37.031   11.08   13.26   54.42
   54.74   65.97 0.72549D-09  1  0  0.01743  267.14  268.19 0.94890D+14  2.219    8.227    7.660    1.851   36.994   11.09   13.26   54.74
   55.06   66.36 0.72140D-09  1  0  0.01749  267.09  268.17 0.94762D+14  2.220    8.179    7.612    1.812   36.957   11.09   13.26   55.06
   55.38   66.75 0.71736D-09  1  0  0.01755  267.05  268.15 0.94635D+14  2.220    8.131    7.564    1.773   36.920   11.10   13.27   55.38
   55.71   67.14 0.71336D-09  1  0  0.01761  267.01  268.13 0.94509D+14  2.220    8.083    7.517    1.734   36.883   11.11   13.27   55.71
   56.03   67.52 0.70941D-09  1  0  0.01767  266.97  268.11 0.94384D+14  2.221    8.037    7.470    1.695   36.846   11.11   13.28   56.03
   56.35   67.91 0.70550D-09  1  0  0.01772  266.93  268.08 0.94260D+14  2.221    7.990    7.424    1.656   36.809   11.12   13.28   56.35
   56.67   68.30 0.70164D-09  1  0  0.01778  266.88  268.06 0.94137D+14  2.221    7.945    7.378    1.618   36.773   11.12   13.29   56.67
   56.99   68.69 0.69782D-09  1  0  0.01784  266.84  268.04 0.94015D+14  2.222    7.899    7.333    1.579   36.736   11.13   13.29   56.99
   57.32   69.08 0.69405D-09  1  0  0.01790  266.80  268.02 0.93894D+14  2.222    7.855    7.289    1.541   36.700   11.13   13.29   57.32
   57.64   69.47 0.69031D-09  1  0  0.01796  266.75  267.99 0.93774D+14  2.223    7.811    7.244    1.502   36.664   11.14   13.30   57.64
   57.96   69.85 0.68662D-09  1  0  0.01802  266.71  267.97 0.93655D+14  2.223    7.767    7.201    1.464   36.628   11.15   13.30   57.96
   58.28   70.24 0.68297D-09  1  0  0.01808  266.67  267.95 0.93537D+14  2.223    7.724    7.158    1.426   36.592   11.15   13.31   58.28
   58.60   70.63 0.67936D-09  1  0  0.01815  266.63  267.92 0.93420D+14  2.224    7.681    7.115    1.388   36.556   11.16   13.31   58.60
   58.93   71.02 0.67579D-09  1  0  0.01821  266.58  267.90 0.93304D+14  2.224    7.638    7.073    1.350   36.520   11.16   13.32   58.93
   59.25   71.41 0.67226D-09  1  0  0.01827  266.54  267.88 0.93188D+14  2.224    7.597    7.031    1.312   36.484   11.17   13.32   59.25
